0.00000,77.06400
0.01000,231.19000
0.02000,385.32000
0.03000,539.45000
0.04000,693.58000
0.05000,847.71000
0.06000,1001.80000
0.07000,1076.60000
0.08000,1072.10000
0.09000,1067.60000
0.10000,1063.10000
0.11000,1058.50000
0.12000,1054.00000
0.13000,1049.50000
0.14000,1044.90000
0.15000,1040.40000
0.16000,1035.90000
0.17000,1031.40000
0.18000,1026.80000
0.19000,1022.30000
0.20000,1017.80000
0.21000,1013.30000
0.22000,1008.70000
0.23000,1005.30000
0.24000,1003.00000
0.25000,1000.60000
0.26000,998.29000
0.27000,995.96000
0.28000,993.62000
0.29000,991.29000
0.30000,988.95000
0.31000,986.62000
0.32000,984.28000
0.33000,981.94000
0.34000,979.61000
0.35000,977.27000
0.36000,974.94000
0.37000,972.60000
0.38000,970.26000
0.39000,967.93000
0.40000,965.89000
0.41000,964.16000
0.42000,962.43000
0.43000,960.70000
0.44000,958.97000
0.45000,957.24000
0.46000,955.08000
0.47500,951.83000
0.49750,946.96000
0.53125,939.71000
0.58125,931.06000
0.63125,922.40000
0.68125,913.75000
0.73125,905.09000
0.78125,896.79000
0.83125,889.81000
0.88125,882.96000
0.93125,876.11000
0.98125,869.26000
1.03130,862.41000
1.08130,855.56000
1.13130,848.71000
1.18130,842.02000
1.23130,835.89000
1.28130,829.82000
1.33130,823.75000
1.38130,817.68000
1.43130,811.60000
1.48130,805.53000
1.53130,799.58000
1.57930,793.64000
1.62930,787.58000
1.67930,781.53000
1.72930,775.48000
1.77930,769.88000
1.82170,764.40000
1.86980,758.46000
1.91980,752.41000
1.96980,746.35000
2.01980,740.00000
2.06770,733.44000
2.11770,726.74000
2.16770,720.04000
2.21770,713.96000
2.25850,707.88000
2.30850,701.18000
2.35850,694.47000
2.40850,687.48000
2.45560,680.24000
2.50560,669.09000
2.55560,610.19000
2.59810,536.86000
2.64400,459.95000
2.69400,426.83000
2.74260,412.65000
2.78260,400.95000
2.83260,396.90000
2.88260,393.89000
2.92420,390.89000
2.97420,386.12000
3.02420,358.78000
3.06580,321.99000
3.11580,281.83000
3.16580,242.41000
3.21580,213.46000
3.26580,187.93000
3.31580,162.40000
3.36580,136.87000
3.41580,111.57000
3.46580,89.60500
3.51580,68.73200
3.56580,47.67900
3.61580,24.05600
3.66580,2.85840
