0.011978,0.006080
0.011987,0.001767
0.012086,0.001621
0.012167,0.025809
0.012748,0.085956
0.013951,0.205570
0.015965,0.362550
0.018861,0.506470
0.022351,0.598870
0.026050,0.644190
0.029873,0.661300
0.033846,0.661520
0.037855,0.660620
0.041884,0.658040
0.045925,0.650870
0.049969,0.642020
0.053947,0.630610
0.057928,0.619400
0.061907,0.608900
0.065881,0.599300
0.069848,0.590630
0.073871,0.585420
0.076903,0.535610
0.077087,0.536310
0.077119,0.532390
0.077129,0.535130
0.077186,0.534360
0.077201,0.533440
0.077291,0.536950
0.077761,0.537870
0.077880,0.580780
0.078209,0.538730
0.078250,0.538850
0.078253,0.538700
0.078899,0.539640
0.079103,0.539610
0.079641,0.540170
0.080199,0.540720
0.080907,0.541560
0.081394,0.541740
0.081874,0.576630
0.082107,0.542430
0.082527,0.540370
0.082530,0.542160
0.082851,0.539350
0.083613,0.539580
0.083827,0.537830
0.084242,0.536540
0.085064,0.536550
0.085597,0.535390
0.085859,0.572910
0.086284,0.534640
0.087224,0.534710
0.088206,0.534850
0.089203,0.534930
0.089838,0.569550
0.090510,0.536150
0.091123,0.534410
0.091633,0.532070
0.092436,0.530760
0.093191,0.529120
0.093772,0.565150
0.093777,0.526690
0.094473,0.524620
0.095495,0.523710
0.096502,0.522670
0.097211,0.520480
0.097701,0.561180
0.097840,0.518060
0.098802,0.516790
0.099952,0.516100
0.100960,0.514970
0.101620,0.557580
0.101950,0.513850
0.103390,0.513900
0.104760,0.513770
0.105540,0.554320
0.105890,0.512990
0.106670,0.511500
0.107380,0.510180
0.108080,0.509290
0.109120,0.509010
0.109460,0.551360
0.110100,0.508890
0.111500,0.508910
0.112890,0.508930
0.113380,0.549280
0.114040,0.509010
0.114940,0.509320
0.116090,0.509580
0.117300,0.547380
0.117440,0.509650
0.118980,0.509480
0.120540,0.509320
0.121220,0.545640
0.121890,0.509330
0.122870,0.509620
0.123730,0.510160
0.124860,0.510390
0.125120,0.544050
0.126030,0.510530
0.127170,0.510680
0.128730,0.510110
0.129020,0.542580
0.130220,0.509740
0.131510,0.509610
0.132910,0.541140
0.133000,0.509360
0.134600,0.509280
0.136030,0.509370
0.136790,0.539820
0.137190,0.509430
0.138680,0.509740
0.139870,0.509880
0.140670,0.538600
0.141710,0.510970
0.143290,0.511960
0.144530,0.537470
0.144540,0.512270
0.146080,0.513260
0.147520,0.513970
0.148390,0.536430
0.148690,0.513820
0.149590,0.512820
0.150970,0.513020
0.152250,0.535660
0.152320,0.513000
0.153650,0.512860
0.154970,0.512580
0.156110,0.534950
0.156880,0.513730
0.158490,0.514030
0.159860,0.513480
0.159960,0.534280
0.161160,0.512650
0.162150,0.511250
0.163420,0.510600
0.163800,0.533660
0.164610,0.510070
0.165910,0.509890
0.167360,0.509920
0.167640,0.533090
0.168540,0.510230
0.169980,0.510560
0.171440,0.531960
0.171690,0.510610
0.173450,0.510570
0.174860,0.510930
0.176080,0.511650
0.177130,0.530340
0.177460,0.512150
0.178860,0.512550
0.180310,0.512760
0.181650,0.513100
0.183130,0.512980
0.184750,0.512410
0.185640,0.528120
0.186390,0.511750
0.188160,0.511010
0.189760,0.510670
0.191050,0.510630
0.192440,0.510550
0.193980,0.510520
0.195150,0.510550
0.196330,0.510580
0.197790,0.510700
0.198420,0.526130
0.199360,0.511030
0.200990,0.511610
0.202650,0.512410
0.203960,0.512540
0.205560,0.513190
0.207360,0.514330
0.208940,0.514710
0.210330,0.514330
0.211940,0.514310
0.213470,0.513880
0.214720,0.512700
0.216280,0.512210
0.217160,0.522630
0.218020,0.512000
0.219710,0.511700
0.221140,0.511310
0.222710,0.511300
0.224360,0.511490
0.226120,0.511720
0.227920,0.511970
0.229650,0.512290
0.231460,0.512500
0.233130,0.512860
0.234770,0.513210
0.235730,0.519520
0.236430,0.513440
0.238370,0.512990
0.240360,0.512490
0.242120,0.512310
0.243780,0.512220
0.245390,0.512160
0.247080,0.512090
0.248680,0.512090
0.250420,0.512140
0.252120,0.512300
0.253650,0.512400
0.254230,0.517790
0.255260,0.512540
0.257080,0.512910
0.258650,0.512980
0.260140,0.512890
0.261900,0.513050
0.263640,0.513140
0.265050,0.512840
0.266680,0.512770
0.268260,0.512730
0.269880,0.512780
0.271610,0.512870
0.272570,0.516290
0.273400,0.512950
0.275230,0.513030
0.277010,0.513110
0.278840,0.513170
0.280420,0.513340
0.282200,0.513390
0.284150,0.513350
0.286150,0.513360
0.287920,0.513420
0.289570,0.513480
0.290680,0.514980
0.291190,0.513550
0.293080,0.513610
0.295170,0.513800
0.297070,0.513970
0.298850,0.514030
0.300650,0.514080
0.302520,0.514150
0.304350,0.514160
0.306210,0.514190
0.307780,0.514180
0.308660,0.514570
0.309620,0.514290
0.311780,0.514340
0.313700,0.514430
0.315360,0.514610
0.317120,0.514810
0.318910,0.514990
0.320800,0.515030
0.322690,0.515020
0.324590,0.514990
0.326490,0.514940
0.326490,0.514980
0.328310,0.515020
0.330110,0.515090
0.331910,0.515180
0.333790,0.515320
0.335810,0.515590
0.337880,0.515950
0.339890,0.516210
0.341810,0.516220
0.343850,0.516250
0.344180,0.516010
0.345950,0.516250
0.347960,0.516090
0.349960,0.515990
0.352010,0.516060
0.354030,0.516290
0.356050,0.516660
0.358050,0.517100
0.360180,0.517280
0.361730,0.517480
0.362290,0.517310
0.364520,0.517070
0.366680,0.516900
0.368830,0.516840
0.370880,0.516940
0.372970,0.517150
0.374970,0.517380
0.376920,0.517510
0.378860,0.517570
0.379120,0.519000
0.381030,0.517740
0.383300,0.517930
0.385460,0.517910
0.387650,0.517880
0.389620,0.517840
0.391780,0.518020
0.394030,0.518250
0.396240,0.518520
0.396270,0.520490
0.398350,0.518810
0.400650,0.518820
0.403140,0.518650
0.405450,0.518660
0.407690,0.518770
0.409880,0.518930
0.412270,0.519240
0.413280,0.521420
0.414370,0.519330
0.416610,0.519440
0.418870,0.519510
0.421160,0.519560
0.423310,0.519600
0.425470,0.519790
0.427850,0.519980
0.430130,0.521840
0.430150,0.520180
0.432450,0.520340
0.434800,0.520400
0.437160,0.520430
0.439610,0.520500
0.442010,0.520690
0.444340,0.520900
0.446740,0.522100
0.446770,0.521150
0.449110,0.521260
0.451420,0.521290
0.453850,0.521360
0.456300,0.521470
0.458800,0.521630
0.461400,0.521800
0.463250,0.522250
0.463850,0.522020
0.466300,0.522240
0.468830,0.522360
0.471440,0.522420
0.474110,0.522530
0.476820,0.522780
0.479410,0.523030
0.479570,0.522880
0.482050,0.523250
0.484630,0.523330
0.487230,0.523390
0.489840,0.523510
0.492480,0.523740
0.495200,0.523990
0.495710,0.524040
0.497970,0.524190
0.500740,0.524320
0.503520,0.524430
0.506180,0.524570
0.508900,0.524740
0.511720,0.525580
0.511750,0.525010
0.514350,0.525180
0.517090,0.525350
0.519810,0.525490
0.522580,0.525650
0.525350,0.525840
0.527550,0.527000
0.528150,0.526080
0.530920,0.526320
0.533750,0.526500
0.536770,0.526620
0.539820,0.526860
0.542740,0.527120
0.543240,0.528050
0.545670,0.527350
0.548680,0.527550
0.551660,0.527690
0.554700,0.527880
0.557750,0.528140
0.558110,0.528650
0.560830,0.528430
0.563990,0.528650
0.567140,0.528830
0.570260,0.529010
0.573360,0.529240
0.573400,0.529310
0.576460,0.529500
0.579510,0.529740
0.582640,0.529970
0.585990,0.530240
0.588450,0.530450
0.589210,0.530440
0.592510,0.530680
0.595860,0.530960
0.599180,0.531260
0.602620,0.531500
0.603340,0.531980
0.606120,0.531740
0.609570,0.532020
0.612960,0.532300
0.616490,0.532600
0.618060,0.533300
0.619990,0.532860
0.623440,0.533120
0.626960,0.533420
0.630400,0.534110
0.630550,0.533730
0.634180,0.534020
0.637810,0.534290
0.641400,0.534590
0.644260,0.534900
0.644990,0.534900
0.648660,0.535220
0.652500,0.535570
0.656250,0.535850
0.658430,0.536050
0.660040,0.536160
0.663950,0.536510
0.667880,0.536870
0.671890,0.537190
0.672270,0.537400
0.675820,0.537530
0.679690,0.537870
0.683680,0.538230
0.685970,0.538690
0.687710,0.538600
0.691790,0.538960
0.695850,0.539310
0.699010,0.539790
0.700020,0.539700
0.704310,0.540090
0.708620,0.540480
0.712400,0.540850
0.712910,0.540880
0.717170,0.541270
0.721440,0.541670
0.725400,0.542130
0.725780,0.542080
0.730230,0.542510
0.734730,0.542940
0.738240,0.543500
0.739310,0.543380
0.743900,0.543810
0.748540,0.544270
0.748680,0.544400
0.753240,0.544740
0.758000,0.545200
0.761130,0.545510
0.762740,0.545660
0.767570,0.546150
0.772380,0.546640
0.773290,0.546760
0.777300,0.547130
0.782250,0.547630
0.785280,0.548060
0.787270,0.548150
0.792360,0.548670
0.796370,0.549150
0.797450,0.549200
0.802570,0.549730
0.807700,0.550270
0.807830,0.550290
0.813000,0.550830
0.818280,0.551400
0.818820,0.551570
0.823650,0.551980
0.826950,0.552420
0.829110,0.552560
0.834000,0.553100
0.834610,0.553160
0.839890,0.553810
0.840060,0.553760
0.844690,0.554370
0.845670,0.554380
0.848250,0.554680
0.850940,0.554980
0.852480,0.555160
0.855550,0.555480
0.856490,0.555670
0.859690,0.555990
0.859740,0.555960
0.863350,0.556390
0.863550,0.556400
0.866430,0.556720
0.867240,0.556880
0.868950,0.557010
0.869660,0.557110
0.870820,0.557240
0.871700,0.557320
0.872100,0.557360
0.872720,0.557470
0.872780,0.557450
