0.00000,469.73000
0.01000,1451.30000
0.02000,2088.60000
0.03000,2300.20000
0.04000,2406.90000
0.05000,2464.10000
0.06000,2497.60000
0.07000,2519.70000
0.08000,2536.40000
0.09000,2550.50000
0.10000,2563.40000
0.11000,2575.60000
0.12000,2587.50000
0.13000,2599.30000
0.14000,2610.90000
0.15000,2622.50000
0.16000,2634.10000
0.17000,2645.70000
0.18000,2657.20000
0.19000,2668.70000
0.20000,2680.20000
0.21000,2691.70000
0.22000,2703.20000
0.23000,2714.60000
0.24000,2726.00000
0.25000,2737.40000
0.26000,2748.80000
0.27000,2760.10000
0.28000,2771.50000
0.29000,2782.80000
0.30000,2794.00000
0.31000,2805.30000
0.32000,2816.50000
0.33000,2827.70000
0.34000,2838.90000
0.35000,2850.00000
0.36000,2861.10000
0.37000,2872.20000
0.38000,2883.30000
0.39000,2897.00000
0.40500,2917.50000
0.42750,2948.10000
0.46125,2993.00000
0.51125,3045.80000
0.56125,3097.30000
0.61125,3147.30000
0.66042,3195.80000
0.71042,3243.30000
0.76042,3289.30000
0.81042,3333.60000
0.86042,3376.10000
0.91042,3416.80000
0.96042,3455.50000
1.01040,3487.40000
1.04720,3510.20000
1.07520,3528.20000
1.10020,3544.00000
1.12350,3558.30000
1.14520,3571.40000
1.16610,3583.50000
1.18610,3594.90000
1.20560,3605.80000
1.22540,3616.90000
1.24700,3628.90000
1.27200,3642.50000
1.30230,3659.50000
1.34670,3679.10000
1.39670,3694.60000
1.43100,3703.90000
1.45260,3710.00000
1.47080,3714.80000
1.48680,3719.00000
1.50170,3722.60000
1.51590,3726.00000
1.53010,3729.10000
1.54450,3732.20000
1.55950,3735.10000
1.57600,3738.10000
1.59490,3741.30000
1.61950,3744.90000
1.65650,3748.20000
1.70650,3749.40000
1.72780,3749.50000
1.74320,3749.30000
1.75650,3748.90000
1.76890,3748.30000
1.78120,3747.60000
1.79350,3746.70000
1.80630,3745.50000
1.81980,3744.10000
1.83440,3742.20000
1.85130,3739.50000
1.87330,3734.90000
1.90630,3726.50000
1.95590,3718.80000
1.96980,3715.40000
1.98180,3712.10000
1.99290,3708.90000
2.00360,3705.70000
2.01410,3702.40000
2.02440,3699.00000
2.03500,3695.30000
2.04600,3691.20000
2.05810,3686.20000
2.07340,3678.90000
2.09640,3667.20000
2.13080,3656.70000
2.14500,3650.90000
2.15630,3645.90000
2.16650,3641.20000
2.17600,3636.60000
2.18540,3631.90000
2.19480,3627.00000
2.20460,3621.80000
2.21500,3616.20000
2.22610,3609.70000
2.23890,3601.60000
2.25550,3589.90000
2.28030,3572.20000
2.31490,3558.30000
2.32540,3552.10000
2.33460,3546.40000
2.34330,3540.80000
2.35180,3535.20000
2.36030,3529.50000
2.36900,3523.40000
2.37820,3516.80000
2.38850,3508.90000
2.40080,3498.20000
2.41890,3482.00000
2.44590,3466.30000
2.46120,3456.70000
2.47140,3449.50000
2.48020,3442.90000
2.48850,3436.60000
2.49640,3430.30000
2.50440,3423.90000
2.51260,3417.20000
2.52130,3409.80000
2.53100,3401.10000
2.54260,3389.30000
2.55960,3371.50000
2.58520,3355.40000
2.59730,3346.50000
2.60590,3339.40000
2.61360,3332.80000
2.62090,3326.50000
2.62800,3320.10000
2.63520,3313.50000
2.64280,3306.40000
2.65100,3298.40000
2.66060,3288.40000
2.67280,3274.40000
2.69110,3253.10000
2.71860,3235.50000
2.72830,3227.10000
2.73620,3219.90000
2.74330,3213.10000
2.75010,3206.60000
2.75680,3199.90000
2.76380,3192.80000
2.77140,3184.70000
2.78020,3174.80000
2.79150,3160.70000
2.80850,3139.20000
2.83410,3121.40000
2.84370,3112.30000
2.85180,3104.30000
2.85920,3096.60000
2.86660,2779.40000
2.87420,2198.20000
2.88250,1683.10000
2.89210,1193.40000
2.90550,722.43000
2.92540,359.17000
2.95020,198.51000
2.95990,143.84000
2.96870,104.84000
2.97730,74.68800
2.98640,35.14600
